Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
12.578475952148438	0	16.242718	7.813522	61.0	8.0	16.24271844660194	7.813521620763502	5019	5019
22.341776132583618	1	23.42056	13.356042	96.0	9.0	23.42056074766355	13.356042689400034	5012	10031
31.261626958847046	2	38.863636	23.519423	151.0	13.0	38.86363636363637	23.519422253543897	5130	15161
40.23826503753662	3	45.889908	20.570013	110.0	16.0	45.88990825688074	20.57001445033513	5002	20163
49.19961905479431	4	55.88889	22.98765	163.0	20.0	55.888888888888886	22.987651005821192	5030	25193
57.81617498397827	5	64.19231	26.511757	138.0	23.0	64.1923076923077	26.511757281661577	5007	30200
66.08605885505676	6	77.530304	34.617046	164.0	18.0	77.53030303030303	34.617047690657614	5117	35317
74.76413106918335	7	79.53968	26.195131	132.0	32.0	79.53968253968254	26.195131861331642	5011	40328
83.88750576972961	8	101.05882	44.054073	200.0	32.0	101.05882352941177	44.05407183989626	5154	45482
93.81634712219238	9	125.2	48.184128	200.0	44.0	125.2	48.18412601677029	5008	50490
104.11134481430054	10	165.6129	30.07161	200.0	95.0	165.61290322580646	30.07161068168173	5134	55624
113.402578830719	11	171.2	29.641636	200.0	118.0	171.2	29.641637381674226	5136	60760
121.60748386383057	12	179.57143	28.225405	200.0	118.0	179.57142857142858	28.22540468067296	5028	65788
130.02622890472412	13	183.03572	30.046967	200.0	113.0	183.03571428571428	30.046965787933136	5125	70913
138.5023488998413	14	177.75862	30.63878	200.0	102.0	177.75862068965517	30.63877999328324	5155	76068
146.3839967250824	15	181.28572	28.071156	200.0	105.0	181.28571428571428	28.07115594196946	5076	81144
154.64358973503113	16	179.85715	32.761818	200.0	90.0	179.85714285714286	32.76181824462552	5036	86180
162.80367302894592	17	180.07143	32.722786	200.0	74.0	180.07142857142858	32.72278429848075	5042	91222
171.78446102142334	18	193.57692	13.770573	200.0	148.0	193.57692307692307	13.770573634560474	5033	96255
