Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
55000	195.99	18.745930224984836	196.02	854	0.092	0.0005	0.0257660569747289
56000	196.02	18.558545201604574	196.11	859	0.09040000000000001	0.0005	0.026357336110538906
57000	196.46	18.120938165558645	196.46	864	0.0888	0.0005	0.026995345817671882
58000	197.86	6.51769898046849	198.02	869	0.0872	0.0005	0.027734788325097827
59000	197.56	7.070106081240931	198.02	875	0.08560000000000001	0.0005	0.028419411381085714
60000	197.18	7.563570585378311	198.02	880	0.084	0.0005	0.029076444705327352
61000	197.28	7.534029466361278	198.02	885	0.0824	0.0005	0.02973391221629249
62000	197.33	7.535323483434536	198.02	890	0.08080000000000001	0.0005	0.030439968042903477
63000	196.66	8.340527561251747	198.02	895	0.0792	0.0005	0.03110578550232781
64000	195.06	10.51553137031125	198.02	901	0.0776	0.0005	0.0317999044391844
65000	193.27	13.116291396580058	198.02	907	0.07600000000000001	0.0005	0.032533086604542204
66000	191.85	14.454324612378125	198.02	913	0.07440000000000001	0.0005	0.03321615139643351
67000	189.23	17.09845314641064	198.02	919	0.0728	0.0005	0.033901293873786924
68000	187.5	17.85581137893207	198.02	925	0.07120000000000001	0.0005	0.034581114716000026
69000	186.49	18.158466344931227	198.02	930	0.06960000000000001	0.0005	0.03526361306508382
70000	184.59	19.507483179539076	198.02	936	0.068	0.0005	0.03593816220760346
71000	183.56	19.361466886576544	198.02	942	0.06640000000000001	0.0005	0.036620750824610394
72000	179.77	21.999024978393926	198.02	949	0.0648	0.0005	0.03726819859610664
73000	178.12	22.570901621335377	198.02	955	0.0632	0.0005	0.03794404360983107
74000	172.64	31.68138885844495	198.02	963	0.06160000000000001	0.0005	0.0386174347003301
75000	169.1	35.458849389115834	198.02	970	0.060000000000000005	0.0005	0.03932968583371904
76000	162.28	44.11124119768112	198.02	979	0.0584	0.0005	0.040041456354988944
77000	161.43	43.845468408947355	198.02	984	0.0568	0.0005	0.04074107613828447
78000	159.81	43.53129793608272	198.02	990	0.0552	0.0005	0.04146022995313008
79000	158.16	43.08659188193004	198.02	996	0.05360000000000001	0.0005	0.04220177359051175
80000	156.55	43.09161751431478	198.02	1003	0.052000000000000005	0.0005	0.04292294859886169
81000	155.84	43.09308993330602	198.02	1009	0.05040000000000001	0.0005	0.04366915245850881
82000	150.12	51.247493597248244	198.02	1019	0.0488	0.0005	0.044630926383866204
83000	150.44	51.613819854763705	198.02	1024	0.0472	0.0005	0.04538103719552358
84000	149.18	51.47064794618386	198.02	1031	0.0456	0.0005	0.04605788694487678
85000	149.39	51.56178720719444	198.02	1037	0.04400000000000001	0.0005	0.046928218603134154
86000	148.8	51.65830039790314	198.02	1043	0.04240000000000001	0.0005	0.04764503022034963
87000	150.24	52.17108777857714	198.02	1049	0.0408	0.0005	0.04830859276983473
88000	150.32	52.15302100549881	198.02	1054	0.039200000000000006	0.0005	0.04904332915941874
89000	154.42	48.94347351792678	198.02	1060	0.0376	0.0005	0.049704289966159394
90000	156.13	49.32619081177869	198.02	1066	0.036000000000000004	0.0005	0.0503801394171185
91000	158.93	47.55044794741686	198.02	1071	0.034400000000000014	0.0005	0.05106881439685822
92000	159.2	45.05885040699551	198.02	1078	0.03280000000000001	0.0005	0.05172928498850928
93000	160.29	42.626821368711035	198.02	1084	0.031200000000000006	0.0005	0.052396185265647044
94000	160.66	42.253335962974575	198.02	1090	0.0296	0.0005	0.05311790585517883
95000	161.51	42.480229519153966	198.02	1095	0.027999999999999997	0.0005	0.05382378578186035
96000	162.09	42.57795086661639	198.02	1101	0.026400000000000007	0.0005	0.054502784676022
97000	163.33	42.66147090759999	198.02	1106	0.024800000000000003	0.0005	0.05517705718676249
98000	168.59	37.324012378092476	198.02	1112	0.023200000000000012	0.0005	0.05584123055140178
99000	172.47	29.70537156811879	198.02	1117	0.021600000000000008	0.0005	0.05653646614816454
100000	173.42	29.346952141576814	198.02	1123	0.02	0.0005	0.05722133782174852
