Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.8089990615844727	0	19.09434	8.078073	39.0	8.0	19.09433962264151	8.078072231603038	1012	1012
2.675640821456909	1	29.37143	15.994797	83.0	10.0	29.37142857142857	15.99479507176491	1028	2040
3.414902925491333	2	38.814816	20.374344	85.0	17.0	38.81481481481482	20.374343046963162	1048	3088
4.159221172332764	3	51.1	31.408438	136.0	11.0	51.1	31.40843835659456	1022	4110
4.8360490798950195	4	41.875	13.423588	64.0	13.0	41.875	13.42358775936349	1005	5115
5.508843183517456	5	46.727272	19.603296	87.0	17.0	46.72727272727273	19.60329707468484	1028	6143
6.171504974365234	6	42.25	14.086784	76.0	19.0	42.25	14.086784586980807	1014	7157
6.898709058761597	7	47.772728	19.081003	80.0	22.0	47.77272727272727	19.081003923897757	1051	8208
7.56946587562561	8	42.25	13.926145	89.0	27.0	42.25	13.926144477205455	1014	9222
8.291265964508057	9	53.15	20.350124	91.0	20.0	53.15	20.35012284975204	1063	10285
8.978461027145386	10	50.4	15.153878	88.0	28.0	50.4	15.153877391611694	1008	11293
9.652014017105103	11	56.11111	18.923498	100.0	28.0	56.111111111111114	18.923497706082212	1010	12303
10.371699094772339	12	54.68421	15.734818	91.0	33.0	54.68421052631579	15.734817683552167	1039	13342
11.074162006378174	13	54.842106	26.616701	153.0	31.0	54.8421052631579	26.616700649453225	1042	14384
11.781271934509277	14	69.4	19.393469	104.0	39.0	69.4	19.393469691281823	1041	15425
12.498229742050171	15	63.875	22.098854	119.0	40.0	63.875	22.098854608327553	1022	16447
13.190997838973999	16	55.88889	15.343797	75.0	34.0	55.888888888888886	15.343796751959148	1006	17453
13.896330118179321	17	66.625	28.561064	142.0	39.0	66.625	28.561063968276812	1066	18519
14.628832817077637	18	50.761906	12.301393	78.0	34.0	50.76190476190476	12.301392727595877	1066	19585
15.4163658618927	19	55.833332	20.418537	94.0	26.0	55.833333333333336	20.418537329266922	1005	20590
16.17750310897827	20	72.0	29.179249	130.0	39.0	72.0	29.179248986712654	1008	21598
16.879064798355103	21	63.1875	13.9652195	87.0	38.0	63.1875	13.965219072753568	1011	22609
17.59414577484131	22	70.13333	24.085588	135.0	42.0	70.13333333333334	24.085588129741726	1052	23661
18.27641987800598	23	63.25	20.909029	131.0	37.0	63.25	20.90902915010642	1012	24673
18.97849678993225	24	73.5	32.226322	145.0	43.0	73.5	32.22632021012815	1029	25702
19.752291917800903	25	70.75	29.598352	136.0	43.0	70.75	29.59835299471915	1132	26834
20.470267057418823	26	68.26667	18.174952	95.0	36.0	68.26666666666667	18.17495223897133	1024	27858
21.174625873565674	27	67.5	15.447492	100.0	45.0	67.5	15.447491705775407	1080	28938
21.882150888442993	28	57.5	18.977325	107.0	35.0	57.5	18.97732565165305	1035	29973
22.629075050354004	29	62.941177	17.267687	98.0	34.0	62.94117647058823	17.26768688564345	1070	31043
23.316181182861328	30	56.5	13.204587	87.0	38.0	56.5	13.204586745184837	1017	32060
