Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
12.201174974441528	0	-1166.1569	156.0222	-1012.16425	-1452.4595	200.0	0.0	1200	1200
13.440435886383057	1	-1355.8866	58.00121	-1254.2233	-1450.4275	200.0	0.0	1200	2400
14.318321943283081	2	-1505.7096	28.97215	-1465.3148	-1536.6111	200.0	0.0	1200	3600
15.222224950790405	3	-1411.8124	201.32903	-964.1181	-1522.8057	200.0	0.0	1200	4800
16.146232843399048	4	-1460.4948	36.80357	-1407.726	-1514.5967	200.0	0.0	1200	6000
17.07024598121643	5	-1402.4205	110.45079	-1209.5227	-1519.8427	200.0	0.0	1200	7200
18.016398191452026	6	-1479.373	18.643997	-1449.8779	-1507.1277	200.0	0.0	1200	8400
18.982937812805176	7	-1411.2057	196.36765	-972.9508	-1511.7715	200.0	0.0	1200	9600
19.919611930847168	8	-1476.7031	35.607426	-1430.5051	-1511.2676	200.0	0.0	1200	10800
20.912868976593018	9	-1187.118	50.61182	-1129.0404	-1289.4501	200.0	0.0	1200	12000
21.843796014785767	10	-1614.6234	42.07676	-1524.0333	-1647.5952	200.0	0.0	1200	13200
22.782130002975464	11	-1582.0287	67.66876	-1493.0767	-1656.6917	200.0	0.0	1200	14400
23.707812786102295	12	-1602.0133	51.58257	-1521.6057	-1657.3064	200.0	0.0	1200	15600
24.84187078475952	13	-1583.4956	38.21357	-1511.4313	-1635.8038	200.0	0.0	1200	16800
25.788170099258423	14	-1623.2993	37.66007	-1541.7078	-1650.8486	200.0	0.0	1200	18000
26.763126134872437	15	-1608.6865	39.052235	-1551.8086	-1650.5763	200.0	0.0	1200	19200
27.80333113670349	16	-1600.3688	51.783337	-1497.5298	-1650.4558	200.0	0.0	1200	20400
28.824123859405518	17	-1598.4427	43.483715	-1521.2949	-1658.015	200.0	0.0	1200	21600
29.815304040908813	18	-1571.0221	102.12817	-1351.598	-1647.306	200.0	0.0	1200	22800
30.926295042037964	19	-1571.1855	43.242447	-1499.1925	-1639.9375	200.0	0.0	1200	24000
31.848752975463867	20	-1626.1147	21.599201	-1589.27	-1652.6055	200.0	0.0	1200	25200
32.848713874816895	21	-1576.525	64.08666	-1468.3165	-1638.1426	200.0	0.0	1200	26400
33.882030963897705	22	-1600.5685	37.44876	-1540.0791	-1641.3402	200.0	0.0	1200	27600
35.22063493728638	23	-1595.6356	51.480488	-1491.853	-1643.3362	200.0	0.0	1200	28800
36.25893497467041	24	-1604.7778	47.421883	-1541.9946	-1654.512	200.0	0.0	1200	30000
37.288854122161865	25	-1594.2118	36.58405	-1553.8918	-1652.5765	200.0	0.0	1200	31200
38.31506896018982	26	-1570.2402	55.449894	-1493.7087	-1646.5979	200.0	0.0	1200	32400
39.26120710372925	27	-1611.0205	43.280727	-1540.26	-1654.6171	200.0	0.0	1200	33600
40.29978799819946	28	-1581.9144	69.43031	-1441.6324	-1656.3871	200.0	0.0	1200	34800
41.27564001083374	29	-1638.2998	14.908046	-1608.7123	-1653.9865	200.0	0.0	1200	36000
42.22211194038391	30	-1606.8173	47.66005	-1525.2505	-1651.8961	200.0	0.0	1200	37200
43.23654389381409	31	-1611.0532	39.207047	-1541.3915	-1654.3804	200.0	0.0	1200	38400
44.21649479866028	32	-1549.9398	48.144753	-1491.9279	-1639.7494	200.0	0.0	1200	39600
45.20675086975098	33	-1559.4663	42.677567	-1515.7244	-1650.3978	200.0	0.0	1200	40800
46.15942406654358	34	-1596.2853	56.000923	-1529.5417	-1655.1765	200.0	0.0	1200	42000
47.09301996231079	35	-1462.0399	252.88516	-906.99634	-1645.8535	200.0	0.0	1200	43200
48.09025478363037	36	-1402.2523	183.46347	-1012.103	-1552.3269	200.0	0.0	1200	44400
49.037482023239136	37	-1520.2194	223.24274	-1027.7489	-1670.6342	200.0	0.0	1200	45600
49.999743938446045	38	-1503.978	220.22357	-1026.7332	-1655.4036	200.0	0.0	1200	46800
50.94736695289612	39	-1555.5682	229.90546	-1042.612	-1671.9111	200.0	0.0	1200	48000
51.90963792800903	40	-1598.4688	53.64439	-1521.624	-1683.2013	200.0	0.0	1200	49200
52.85366988182068	41	-1596.4717	100.334	-1403.2251	-1674.7985	200.0	0.0	1200	50400
53.80096197128296	42	-1648.8507	18.478441	-1613.958	-1672.1687	200.0	0.0	1200	51600
54.76229190826416	43	-1615.7155	31.816936	-1553.788	-1657.1782	200.0	0.0	1200	52800
55.70287203788757	44	-1593.727	55.484486	-1477.3721	-1642.4692	200.0	0.0	1200	54000
56.65633797645569	45	-1471.669	66.878586	-1380.6465	-1538.8933	200.0	0.0	1200	55200
57.621370792388916	46	-1489.876	33.975456	-1418.6671	-1518.1428	200.0	0.0	1200	56400
58.59319496154785	47	-1495.462	23.137497	-1448.9861	-1518.1973	200.0	0.0	1200	57600
59.5676429271698	48	-1445.3041	67.00264	-1341.7051	-1512.6152	200.0	0.0	1200	58800
60.60135507583618	49	-1449.7291	50.75655	-1367.2617	-1513.0845	200.0	0.0	1200	60000
61.534531116485596	50	-1489.7354	25.073925	-1447.0884	-1515.3438	200.0	0.0	1200	61200
62.49198889732361	51	-1482.7188	37.610386	-1401.477	-1513.2595	200.0	0.0	1200	62400
63.44651794433594	52	-1503.4526	9.347481	-1483.9086	-1511.794	200.0	0.0	1200	63600
64.38650393486023	53	-1498.2692	11.627385	-1478.0599	-1514.135	200.0	0.0	1200	64800
65.29619193077087	54	-1412.1078	60.249805	-1324.4761	-1492.397	200.0	0.0	1200	66000
66.26052784919739	55	-1485.1022	14.978441	-1465.1434	-1505.4163	200.0	0.0	1200	67200
67.22719287872314	56	-1473.6367	36.17461	-1422.0538	-1512.6694	200.0	0.0	1200	68400
68.19125294685364	57	-1456.4908	56.97498	-1343.8721	-1509.1445	200.0	0.0	1200	69600
69.10084676742554	58	-1463.0992	33.931076	-1410.6055	-1504.2869	200.0	0.0	1200	70800
70.04065108299255	59	-1580.3102	40.052147	-1494.3206	-1621.4404	200.0	0.0	1200	72000
71.00720000267029	60	-1749.2762	43.65626	-1673.3971	-1791.8191	200.0	0.0	1200	73200
71.95955991744995	61	-1743.4224	86.95147	-1569.471	-1815.9819	200.0	0.0	1200	74400
72.89492797851562	62	-1806.1586	89.32155	-1654.6299	-1931.2529	200.0	0.0	1200	75600
73.82821607589722	63	-1793.852	60.50611	-1703.3074	-1859.69	200.0	0.0	1200	76800
74.78771305084229	64	-1724.9061	121.779816	-1460.3281	-1805.803	200.0	0.0	1200	78000
75.76081800460815	65	-1760.7515	31.82237	-1698.741	-1790.2485	200.0	0.0	1200	79200
76.70134615898132	66	-1741.8519	38.055492	-1680.1512	-1796.967	200.0	0.0	1200	80400
77.66366004943848	67	-1737.6432	130.91724	-1449.4006	-1822.0376	200.0	0.0	1200	81600
78.62504696846008	68	-1773.2072	16.824223	-1750.0286	-1801.6118	200.0	0.0	1200	82800
79.59931015968323	69	-1760.32	92.66575	-1572.4465	-1854.6508	200.0	0.0	1200	84000
80.63769698143005	70	-1844.4681	40.296135	-1776.7196	-1884.6942	200.0	0.0	1200	85200
81.60469508171082	71	-1831.7767	73.48665	-1683.9155	-1915.4626	200.0	0.0	1200	86400
82.55815601348877	72	-1888.0371	45.29775	-1836.8883	-1954.3219	200.0	0.0	1200	87600
83.58547401428223	73	-1901.034	70.71682	-1749.6195	-1961.3708	200.0	0.0	1200	88800
