Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
12.442714929580688	0	16.332247	7.257953	63.0	8.0	16.332247557003257	7.25795323603704	5014	5014
22.697347164154053	1	24.538836	14.581407	127.0	8.0	24.538834951456312	14.581406786911213	5055	10069
31.488375186920166	2	47.121494	23.066628	124.0	13.0	47.12149532710281	23.06662851469683	5042	15111
41.16818690299988	3	59.2	29.47733	166.0	16.0	59.2	29.477329274825266	5032	20143
50.10977911949158	4	69.958336	34.920322	173.0	22.0	69.95833333333333	34.92032101004291	5037	25180
59.32936716079712	5	89.51786	38.17768	200.0	32.0	89.51785714285714	38.17768190197204	5013	30193
67.69764518737793	6	122.731705	43.7532	200.0	36.0	122.73170731707317	43.75320163351054	5032	35225
76.71184587478638	7	142.83333	39.900223	200.0	40.0	142.83333333333334	39.90022277854822	5142	40367
85.42674517631531	8	147.17647	34.029804	200.0	48.0	147.1764705882353	34.02980578347311	5004	45371
95.50129103660583	9	157.125	29.75919	200.0	112.0	157.125	29.759189757115365	5028	50399
105.67372012138367	10	180.64285	26.960573	200.0	115.0	180.64285714285714	26.96057211892196	5058	55457
114.81631326675415	11	189.66667	19.088488	200.0	129.0	189.66666666666666	19.088487901622024	5121	60578
123.44589018821716	12	197.46153	9.977787	200.0	150.0	197.46153846153845	9.977785977748345	5134	65712
131.90075016021729	13	197.15384	8.43387	200.0	161.0	197.15384615384616	8.433870850018566	5126	70838
140.24711990356445	14	197.1923	14.038463	200.0	127.0	197.19230769230768	14.038461538461537	5127	75965
148.6265869140625	15	199.88461	0.5769231	200.0	197.0	199.8846153846154	0.5769230769230769	5197	81162
157.491446018219	16	200.0	0.0	200.0	200.0	200.0	0.0	5200	86362
166.02086400985718	17	200.0	0.0	200.0	200.0	200.0	0.0	5200	91562
175.86173009872437	18	200.0	0.0	200.0	200.0	200.0	0.0	5200	96762
185.2974967956543	19	200.0	0.0	200.0	200.0	200.0	0.0	5200	101962
195.21215224266052	20	200.0	0.0	200.0	200.0	200.0	0.0	5200	107162
204.67149019241333	21	200.0	0.0	200.0	200.0	200.0	0.0	5200	112362
214.11717414855957	22	200.0	0.0	200.0	200.0	200.0	0.0	5200	117562
223.64796590805054	23	200.0	0.0	200.0	200.0	200.0	0.0	5200	122762
232.3890151977539	24	200.0	0.0	200.0	200.0	200.0	0.0	5200	127962
241.5264048576355	25	200.0	0.0	200.0	200.0	200.0	0.0	5200	133162
251.33318710327148	26	197.07692	8.217819	200.0	169.0	197.07692307692307	8.217818711720174	5124	138286
259.83260011672974	27	195.84616	9.84375	200.0	157.0	195.84615384615384	9.843749706490089	5092	143378
269.98360991477966	28	178.75	19.367912	200.0	138.0	178.75	19.367913450564867	5005	148383
279.93088388442993	29	180.67857	18.21509	200.0	132.0	180.67857142857142	18.215091018612192	5059	153442
289.4063889980316	30	172.33333	17.330769	200.0	127.0	172.33333333333334	17.330769041088615	5170	158612
298.6418709754944	31	172.86208	19.676214	200.0	131.0	172.86206896551724	19.676213782708043	5013	163625
307.3262610435486	32	172.58621	18.432575	200.0	137.0	172.58620689655172	18.43257469129848	5005	168630
316.64061403274536	33	166.86667	16.944485	200.0	130.0	166.86666666666667	16.944484517256804	5006	173636
325.18862104415894	34	167.56667	16.626654	200.0	131.0	167.56666666666666	16.626651964708813	5027	178663
333.7222239971161	35	161.1875	15.760785	200.0	134.0	161.1875	15.760784997899057	5158	183821
342.6772110462189	36	166.96666	19.799803	200.0	139.0	166.96666666666667	19.799803590496097	5009	188830
352.64652013778687	37	165.2258	18.98167	200.0	135.0	165.2258064516129	18.98167142682876	5122	193952
362.5223650932312	38	164.54839	22.222973	200.0	130.0	164.5483870967742	22.22297374148366	5101	199053
371.69004917144775	39	168.96666	21.69406	200.0	123.0	168.96666666666667	21.694059606773056	5069	204122
381.4877152442932	40	176.89655	22.361212	200.0	122.0	176.89655172413794	22.361211532760066	5130	209252
391.21897196769714	41	188.48148	16.549297	200.0	142.0	188.4814814814815	16.54929867680505	5089	214341
401.1668839454651	42	195.84616	8.951547	200.0	169.0	195.84615384615384	8.951546096334024	5092	219433
411.131844997406	43	200.0	0.0	200.0	200.0	200.0	0.0	5200	224633
420.13211703300476	44	200.0	0.0	200.0	200.0	200.0	0.0	5200	229833
429.5614380836487	45	198.96153	3.4694352	200.0	184.0	198.96153846153845	3.469435436568997	5173	235006
439.0597240924835	46	199.57692	1.757907	200.0	191.0	199.57692307692307	1.7579069049271445	5189	240195
448.320739030838	47	196.0	8.028794	200.0	171.0	196.0	8.02879433424088	5096	245291
458.5688269138336	48	194.84616	9.147057	200.0	170.0	194.84615384615384	9.147056305350615	5066	250357
468.84113097190857	49	195.42308	6.343823	200.0	179.0	195.42307692307693	6.343822415565925	5081	255438
478.40684390068054	50	189.22223	12.215149	200.0	163.0	189.22222222222223	12.215149468721611	5109	260547
490.8371410369873	51	190.33333	11.83529	200.0	160.0	190.33333333333334	11.835289353204429	5139	265686
500.60834097862244	52	195.07692	7.124838	200.0	178.0	195.07692307692307	7.124837795309269	5072	270758
510.73731303215027	53	191.25926	10.692997	200.0	165.0	191.25925925925927	10.692997336757163	5164	275922
520.1178929805756	54	193.73077	9.28422	200.0	167.0	193.73076923076923	9.284220245240318	5037	280959
530.6468160152435	55	190.81482	11.797793	200.0	162.0	190.8148148148148	11.797793381366287	5152	286111
540.2363851070404	56	195.26923	8.478742	200.0	172.0	195.26923076923077	8.478741254127163	5077	291188
549.4638979434967	57	196.65384	5.902687	200.0	181.0	196.65384615384616	5.902687182659382	5113	296301
557.3142249584198	58	192.55556	11.72946	200.0	160.0	192.55555555555554	11.729460640352576	5199	301500
565.0551681518555	59	196.15384	8.212056	200.0	170.0	196.15384615384616	8.212056369904266	5100	306600
572.1841599941254	60	199.1923	2.5422468	200.0	188.0	199.19230769230768	2.5422465953324216	5179	311779
578.4419898986816	61	199.88461	0.5769231	200.0	197.0	199.8846153846154	0.5769230769230769	5197	316976
583.2871940135956	62	199.73077	1.1621497	200.0	194.0	199.73076923076923	1.1621496099798558	5193	322169
587.3542211055756	63	200.0	0.0	200.0	200.0	200.0	0.0	5200	327369
590.8454301357269	64	200.0	0.0	200.0	200.0	200.0	0.0	5200	332569
594.8908030986786	65	200.0	0.0	200.0	200.0	200.0	0.0	5200	337769
600.6143481731415	66	200.0	0.0	200.0	200.0	200.0	0.0	5200	342969
605.0399451255798	67	200.0	0.0	200.0	200.0	200.0	0.0	5200	348169
609.030298948288	68	200.0	0.0	200.0	200.0	200.0	0.0	5200	353369
