Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.8730900287628174	0	20.836735	10.180708	51.0	9.0	20.836734693877553	10.180707923694298	1021	1021
3.205806016921997	1	26.125	14.498599	77.0	11.0	26.125	14.498599070255029	1045	2066
4.385282039642334	2	34.931034	19.55352	87.0	10.0	34.93103448275862	19.553518132132606	1013	3079
5.48687481880188	3	42.25	23.542957	115.0	15.0	42.25	23.54295719176615	1014	4093
6.432596921920776	4	51.6	21.159868	117.0	21.0	51.6	21.15986767444447	1032	5125
7.455315828323364	5	52.736843	12.497756	86.0	37.0	52.73684210526316	12.497756031271154	1002	6127
8.432081699371338	6	55.77778	18.686167	95.0	33.0	55.77777777777778	18.686167062995366	1004	7131
10.071711778640747	7	70.2	34.618298	134.0	32.0	70.2	34.61829959236396	1053	8184
11.518395900726318	8	60.47059	23.519999	113.0	28.0	60.470588235294116	23.519998116893742	1028	9212
12.899558782577515	9	72.14286	29.073446	150.0	41.0	72.14285714285714	29.073446753394226	1010	10222
14.30858588218689	10	79.38461	27.577969	131.0	43.0	79.38461538461539	27.577969082189952	1032	11254
15.782021760940552	11	84.166664	42.47908	170.0	29.0	84.16666666666667	42.47907981844972	1010	12264
17.209150791168213	12	69.066666	18.702822	111.0	42.0	69.06666666666666	18.702822128105574	1036	13300
18.95414972305298	13	92.72727	41.292946	200.0	52.0	92.72727272727273	41.29294658917584	1020	14320
20.88850975036621	14	88.083336	27.82223	147.0	50.0	88.08333333333333	27.82222832357051	1057	15377
22.765254735946655	15	100.3	31.812105	153.0	45.0	100.3	31.812104614438827	1003	16380
24.636351823806763	16	92.454544	30.885015	170.0	56.0	92.45454545454545	30.88501736312708	1017	17397
26.60499882698059	17	130.375	28.460224	165.0	74.0	130.375	28.460224436922488	1043	18440
28.625152826309204	18	131.375	25.268248	169.0	102.0	131.375	25.268248356385925	1051	19491
30.89523983001709	19	162.57143	34.083332	200.0	111.0	162.57142857142858	34.08333125426203	1138	20629
33.41883587837219	20	181.66667	13.828313	200.0	164.0	181.66666666666666	13.828312341794362	1090	21719
35.69212889671326	21	182.16667	25.35361	200.0	142.0	182.16666666666666	25.353610306138957	1093	22812
38.049724817276	22	190.66667	20.869968	200.0	144.0	190.66666666666666	20.86996778999804	1144	23956
40.482876777648926	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	25156
42.901702880859375	24	192.83333	16.025154	200.0	157.0	192.83333333333334	16.02515383874849	1157	26313
45.257757902145386	25	184.16667	16.313765	200.0	163.0	184.16666666666666	16.313763786719758	1105	27418
47.52611970901489	26	187.5	18.901058	200.0	148.0	187.5	18.9010581714358	1125	28543
49.72598195075989	27	173.0	22.912878	200.0	144.0	173.0	22.9128784747792	1038	29581
51.8308846950531	28	183.33333	28.258724	200.0	123.0	183.33333333333334	28.25872529955227	1100	30681
53.67321586608887	29	167.5	27.481812	200.0	138.0	167.5	27.48181216732259	1005	31686
56.152292013168335	30	168.28572	25.006939	200.0	135.0	168.28571428571428	25.006937812845266	1178	32864
58.47747492790222	31	187.33333	28.323526	200.0	124.0	187.33333333333334	28.323527714997336	1124	33988
60.677512884140015	32	200.0	0.0	200.0	200.0	200.0	0.0	1200	35188
62.98177981376648	33	188.83333	23.653166	200.0	136.0	188.83333333333334	23.65316516287455	1133	36321
65.60662698745728	34	190.66667	20.869968	200.0	144.0	190.66666666666666	20.86996778999804	1144	37465
68.3473436832428	35	198.16667	4.0994577	200.0	189.0	198.16666666666666	4.099457958749614	1189	38654
70.6610198020935	36	196.0	8.944272	200.0	176.0	196.0	8.94427190999916	1176	39830
72.87660574913025	37	200.0	0.0	200.0	200.0	200.0	0.0	1200	41030
75.55735969543457	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	42230
78.12604784965515	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	43430
80.72087073326111	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	44630
83.25809288024902	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	45830
85.62688994407654	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	47030
90.32495188713074	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	48230
92.77122282981873	44	200.0	0.0	200.0	200.0	200.0	0.0	1200	49430
95.35959982872009	45	200.0	0.0	200.0	200.0	200.0	0.0	1200	50630
98.01040577888489	46	200.0	0.0	200.0	200.0	200.0	0.0	1200	51830
