Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
14.032027959823608	0	19.168583	8.522807	51.0	9.0	19.168582375478927	8.522807439414818	5003	5003
24.30210781097412	1	27.320652	13.883067	88.0	9.0	27.320652173913043	13.883067870168778	5027	10030
34.332111835479736	2	35.74286	17.97831	105.0	11.0	35.74285714285714	17.978308925945587	5004	15034
44.60566782951355	3	45.162163	20.133135	112.0	17.0	45.16216216216216	20.133133705474968	5013	20047
55.21622681617737	4	51.0101	22.958239	139.0	20.0	51.01010101010101	22.958238304591298	5050	25097
64.92772483825684	5	55.04348	23.007519	171.0	16.0	55.04347826086956	23.007519112841965	5064	30161
76.35323977470398	6	55.252747	22.206125	129.0	24.0	55.252747252747255	22.206123997718578	5028	35189
88.19305610656738	7	64.34615	26.192007	144.0	24.0	64.34615384615384	26.192006474415408	5019	40208
98.95498085021973	8	63.79747	24.889313	163.0	27.0	63.79746835443038	24.889314339176057	5040	45248
110.52279877662659	9	76.01515	29.856472	182.0	36.0	76.01515151515152	29.856471012842082	5017	50265
121.18375992774963	10	76.5	26.843119	164.0	36.0	76.5	26.843118863184102	5049	55314
130.0039370059967	11	78.03077	21.85404	154.0	46.0	78.03076923076924	21.854039746793674	5072	60386
138.14322090148926	12	80.515625	29.907665	200.0	36.0	80.515625	29.907666339241096	5153	65539
146.24907398223877	13	87.413795	29.275171	187.0	47.0	87.41379310344827	29.27517159333593	5070	70609
155.15471291542053	14	98.84314	37.57626	200.0	38.0	98.84313725490196	37.5762610444307	5041	75650
164.94308996200562	15	126.225	42.52381	200.0	52.0	126.225	42.52380950714553	5049	80699
177.45692086219788	16	157.30302	37.808517	200.0	55.0	157.3030303030303	37.80851663595391	5191	85890
188.1955840587616	17	197.15384	10.170441	200.0	154.0	197.15384615384616	10.17044098466164	5126	91016
195.37074208259583	18	200.0	0.0	200.0	200.0	200.0	0.0	5200	96216
203.37617206573486	19	200.0	0.0	200.0	200.0	200.0	0.0	5200	101416
212.02914381027222	20	199.65384	1.7307692	200.0	191.0	199.65384615384616	1.7307692307692306	5191	106607
220.32543802261353	21	198.88461	5.576923	200.0	171.0	198.8846153846154	5.5769230769230775	5171	111778
228.06838297843933	22	193.61539	16.269548	200.0	134.0	193.6153846153846	16.269549005798254	5034	116812
236.3399498462677	23	198.0	10.0	200.0	148.0	198.0	10.0	5148	121960
244.48261094093323	24	198.1923	6.5984797	200.0	169.0	198.19230769230768	6.598480190801695	5153	127113
254.77967071533203	25	200.0	0.0	200.0	200.0	200.0	0.0	5200	132313
263.2273778915405	26	199.88461	0.5769231	200.0	197.0	199.8846153846154	0.5769230769230768	5197	137510
272.9846878051758	27	197.26923	13.653845	200.0	129.0	197.26923076923077	13.653846153846153	5129	142639
282.0525119304657	28	200.0	0.0	200.0	200.0	200.0	0.0	5200	147839
289.22815799713135	29	197.07692	14.615385	200.0	124.0	197.07692307692307	14.615384615384615	5124	152963
295.5961260795593	30	200.0	0.0	200.0	200.0	200.0	0.0	5200	158163
301.88143706321716	31	198.53847	7.3076925	200.0	162.0	198.53846153846155	7.307692307692308	5162	163325
308.2692029476166	32	200.0	0.0	200.0	200.0	200.0	0.0	5200	168525
314.54587388038635	33	200.0	0.0	200.0	200.0	200.0	0.0	5200	173725
321.40914273262024	34	200.0	0.0	200.0	200.0	200.0	0.0	5200	178925
328.2649528980255	35	199.5	2.5	200.0	187.0	199.5	2.5	5187	184112
335.52951288223267	36	197.3077	13.461539	200.0	130.0	197.30769230769232	13.461538461538462	5130	189242
342.57014894485474	37	196.15384	13.335011	200.0	148.0	196.15384615384616	13.335009756543135	5100	194342
351.42375683784485	38	200.0	0.0	200.0	200.0	200.0	0.0	5200	199542
361.2115309238434	39	200.0	0.0	200.0	200.0	200.0	0.0	5200	204742
369.80614399909973	40	199.57692	2.1153848	200.0	189.0	199.57692307692307	2.1153846153846154	5189	209931
378.57617592811584	41	193.6923	25.302431	200.0	72.0	193.69230769230768	25.302431064059427	5036	214967
388.1971709728241	42	199.92308	0.38461536	200.0	198.0	199.92307692307693	0.38461538461538464	5198	220165
396.7587049007416	43	199.3077	3.4615383	200.0	182.0	199.30769230769232	3.4615384615384612	5182	225347
405.76176285743713	44	200.0	0.0	200.0	200.0	200.0	0.0	5200	230547
414.6001648902893	45	197.88461	10.576922	200.0	145.0	197.8846153846154	10.576923076923077	5145	235692
422.91465187072754	46	200.0	0.0	200.0	200.0	200.0	0.0	5200	240892
433.09957790374756	47	199.57692	2.1153848	200.0	189.0	199.57692307692307	2.1153846153846154	5189	246081
442.53573203086853	48	197.76923	11.153846	200.0	142.0	197.76923076923077	11.153846153846155	5142	251223
452.51680278778076	49	200.0	0.0	200.0	200.0	200.0	0.0	5200	256423
461.1057517528534	50	194.76923	26.153847	200.0	64.0	194.76923076923077	26.15384615384615	5064	261487
469.1871168613434	51	200.0	0.0	200.0	200.0	200.0	0.0	5200	266687
477.8682870864868	52	200.0	0.0	200.0	200.0	200.0	0.0	5200	271887
485.85308289527893	53	200.0	0.0	200.0	200.0	200.0	0.0	5200	277087
493.8255729675293	54	200.0	0.0	200.0	200.0	200.0	0.0	5200	282287
