Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
12.114724159240723	0	16.242718	7.813522	61.0	8.0	16.24271844660194	7.813521620763502	5019	5019
22.454829931259155	1	23.753555	12.528486	77.0	8.0	23.753554502369667	12.528485993892566	5012	10031
32.246694803237915	2	37.924812	18.242569	103.0	9.0	37.92481203007519	18.24256942566977	5044	15075
42.26713800430298	3	49.666668	22.466677	124.0	13.0	49.666666666666664	22.466678303365818	5066	20141
52.34816575050354	4	62.5125	31.967169	200.0	18.0	62.5125	31.96716821599937	5001	25142
62.600182056427	5	72.62857	33.423763	198.0	25.0	72.62857142857143	33.4237603375509	5084	30226
72.33588600158691	6	73.95588	24.175484	155.0	22.0	73.95588235294117	24.17548212520609	5029	35255
83.24098896980286	7	85.33898	35.913555	200.0	40.0	85.33898305084746	35.91355448261818	5035	40290
96.10615301132202	8	83.583336	26.518728	169.0	44.0	83.58333333333333	26.518730277966842	5015	45305
107.41154289245605	9	87.85965	36.56882	200.0	36.0	87.85964912280701	36.56881933075371	5008	50313
119.19310784339905	10	83.8	29.539125	200.0	29.0	83.8	29.53912659507725	5028	55341
130.47954678535461	11	82.68852	23.670927	160.0	44.0	82.68852459016394	23.670927720193845	5044	60385
139.68140602111816	12	102.32653	33.744774	200.0	53.0	102.3265306122449	33.744772992122485	5014	65399
149.8317587375641	13	98.90385	35.2678	200.0	39.0	98.90384615384616	35.26779944247717	5143	70542
157.13461709022522	14	94.77358	23.419586	153.0	58.0	94.77358490566037	23.419586633667294	5023	75565
167.5370328426361	15	114.97727	41.802834	200.0	49.0	114.97727272727273	41.80283191601195	5059	80624
176.36056280136108	16	136.94595	33.202038	200.0	82.0	136.94594594594594	33.20203994542532	5067	85691
187.87535881996155	17	157.875	39.37381	200.0	83.0	157.875	39.37380950581236	5052	90743
198.41891407966614	18	176.55173	27.781893	200.0	120.0	176.55172413793105	27.78189215136556	5120	95863
206.22748684883118	19	196.23077	12.00419	200.0	154.0	196.23076923076923	12.004190589788898	5102	100965
214.67090392112732	20	200.0	0.0	200.0	200.0	200.0	0.0	5200	106165
223.19792485237122	21	200.0	0.0	200.0	200.0	200.0	0.0	5200	111365
230.80471396446228	22	197.34616	9.194239	200.0	165.0	197.34615384615384	9.194238612774798	5131	116496
238.2155110836029	23	195.76923	10.613154	200.0	154.0	195.76923076923077	10.61315472677365	5090	121586
246.82435297966003	24	191.81482	13.1178055	200.0	155.0	191.8148148148148	13.117805363638348	5179	126765
254.62706208229065	25	195.84616	11.634472	200.0	147.0	195.84615384615384	11.634472344956697	5092	131857
264.5243020057678	26	170.3	33.209587	200.0	95.0	170.3	33.209586969227225	5109	136966
272.8029417991638	27	190.0	17.5119	200.0	134.0	190.0	17.511900715418264	5130	142096
283.0675137042999	28	165.03226	39.471905	200.0	71.0	165.03225806451613	39.47190415323018	5116	147212
291.856822013855	29	170.1	34.280556	200.0	62.0	170.1	34.28055814403649	5103	152315
299.18762493133545	30	154.09091	40.756012	200.0	69.0	154.0909090909091	40.75600988317914	5085	157400
305.342276096344	31	168.96666	36.235786	200.0	84.0	168.96666666666667	36.23578648549279	5069	162469
311.4289758205414	32	175.03448	29.309858	200.0	95.0	175.0344827586207	29.309858008127563	5076	167545
317.797621011734	33	167.16129	29.737665	200.0	106.0	167.16129032258064	29.737666756850967	5182	172727
323.9347288608551	34	178.7931	24.805977	200.0	122.0	178.79310344827587	24.80597718618866	5185	177912
330.4069719314575	35	180.96428	23.460424	200.0	119.0	180.96428571428572	23.4604258621333	5067	182979
337.39832401275635	36	180.89285	27.258472	200.0	110.0	180.89285714285714	27.258470879597734	5065	188044
344.76796889305115	37	191.85185	17.777855	200.0	117.0	191.85185185185185	17.777854938104156	5180	193224
351.93310594558716	38	196.76923	10.481881	200.0	147.0	196.76923076923077	10.481880675012816	5116	198340
360.48927211761475	39	187.62962	21.89055	200.0	125.0	187.62962962962962	21.89054953906103	5066	203406
369.2423949241638	40	187.33333	27.091066	200.0	109.0	187.33333333333334	27.09106727181353	5058	208464
378.3367700576782	41	191.85185	17.238422	200.0	149.0	191.85185185185185	17.238423283797896	5180	213644
386.84697794914246	42	180.78572	21.574385	200.0	137.0	180.78571428571428	21.57438484946102	5062	218706
396.71370911598206	43	184.53572	19.096525	200.0	140.0	184.53571428571428	19.096525755182995	5167	223873
405.51318287849426	44	178.65517	16.940619	200.0	135.0	178.6551724137931	16.940618117756294	5181	229054
414.3050739765167	45	155.60606	22.782156	199.0	115.0	155.6060606060606	22.782155954512312	5135	234189
422.2471568584442	46	139.52777	15.10608	175.0	110.0	139.52777777777777	15.106080657785	5023	239212
430.7194480895996	47	137.13513	21.870829	193.0	110.0	137.13513513513513	21.87082736996027	5074	244286
439.21311378479004	48	130.10257	17.411749	163.0	83.0	130.10256410256412	17.411747981875692	5074	249360
449.2186849117279	49	113.71111	19.055033	156.0	78.0	113.71111111111111	19.055034006468063	5117	254477
459.0882570743561	50	102.061226	19.261263	173.0	62.0	102.06122448979592	19.261262979406343	5001	259478
467.5118887424469	51	101.48	21.631681	157.0	65.0	101.48	21.631680471012878	5074	264552
475.53934597969055	52	105.458336	20.555777	158.0	68.0	105.45833333333333	20.555776087405594	5062	269614
483.47248578071594	53	100.56	19.071613	137.0	56.0	100.56	19.071612412169035	5028	274642
491.3802809715271	54	103.10204	19.834259	159.0	70.0	103.10204081632654	19.834257004917262	5052	279694
499.16513085365295	55	106.97872	20.426817	149.0	74.0	106.97872340425532	20.426817335439456	5028	284722
507.10514402389526	56	106.82979	20.76343	161.0	71.0	106.82978723404256	20.763428517095097	5021	289743
515.4440078735352	57	115.818184	19.605509	174.0	88.0	115.81818181818181	19.605510272825118	5096	294839
524.1077229976654	58	125.175	22.873442	167.0	84.0	125.175	22.873442569932493	5007	299846
532.8895280361176	59	134.3158	17.817947	196.0	96.0	134.31578947368422	17.817946693621327	5104	304950
543.0640139579773	60	139.52777	19.778616	193.0	100.0	139.52777777777777	19.778616555247392	5023	309973
551.7478997707367	61	144.51428	20.883858	190.0	107.0	144.5142857142857	20.88385764661504	5058	315031
560.6855599880219	62	150.23529	22.128048	192.0	112.0	150.23529411764707	22.128048242697364	5108	320139
569.8205361366272	63	159.15625	20.580801	200.0	125.0	159.15625	20.580800177289024	5093	325232
578.8161420822144	64	154.21213	22.291128	200.0	120.0	154.21212121212122	22.291128247147164	5089	330321
587.1078169345856	65	155.69698	20.942177	200.0	126.0	155.6969696969697	20.942178475557697	5138	335459
595.9698669910431	66	155.78787	20.170122	200.0	118.0	155.78787878787878	20.170121280501913	5141	340600
605.0431938171387	67	162.41936	25.203398	200.0	119.0	162.41935483870967	25.203397356178872	5035	345635
613.622997045517	68	165.3871	26.28096	200.0	127.0	165.38709677419354	26.280960137803724	5127	350762
624.1962659358978	69	165.6129	23.033886	200.0	123.0	165.61290322580646	23.033884464127272	5134	355896
633.6018078327179	70	174.89655	22.779823	200.0	131.0	174.89655172413794	22.77982293471527	5072	360968
642.5327830314636	71	183.03572	21.62915	200.0	144.0	183.03571428571428	21.629150539520143	5125	366093
651.8921468257904	72	195.96153	11.768539	200.0	143.0	195.96153846153845	11.768539446764802	5095	371188
660.4466490745544	73	199.42308	2.8846154	200.0	185.0	199.42307692307693	2.8846153846153846	5185	376373
669.7869529724121	74	198.38461	8.076923	200.0	158.0	198.3846153846154	8.076923076923077	5158	381531
677.7698481082916	75	196.15384	14.771835	200.0	127.0	196.15384615384616	14.771834706349647	5100	386631
686.1340990066528	76	199.61539	1.9230769	200.0	190.0	199.6153846153846	1.9230769230769231	5190	391821
695.0912840366364	77	190.81482	18.850359	200.0	135.0	190.8148148148148	18.85036012434665	5152	396973
704.7722508907318	78	192.46153	14.248429	200.0	153.0	192.46153846153845	14.24842978995545	5004	401977
713.9713850021362	79	180.71428	23.3144	200.0	123.0	180.71428571428572	23.314399509526208	5060	407037
722.9398119449615	80	179.28572	23.691254	200.0	127.0	179.28571428571428	23.691253875725568	5020	412057
731.8121058940887	81	180.21428	22.833805	200.0	134.0	180.21428571428572	22.833805049996034	5046	417103
741.2685849666595	82	173.3793	25.275604	200.0	122.0	173.3793103448276	25.275603329343234	5028	422131
750.5195410251617	83	175.82759	27.933502	200.0	127.0	175.82758620689654	27.933503509433503	5099	427230
760.0411078929901	84	182.39285	25.495573	200.0	128.0	182.39285714285714	25.495572844983847	5107	432337
769.0125000476837	85	185.0	22.53727	200.0	120.0	185.0	22.537270718269582	5180	437517
777.8386459350586	86	185.03572	23.324545	200.0	130.0	185.03571428571428	23.32454584285641	5181	442698
787.4378318786621	87	185.42857	24.819965	200.0	119.0	185.42857142857142	24.81996398556811	5192	447890
796.472473859787	88	189.92592	19.086403	200.0	122.0	189.92592592592592	19.086403781955532	5128	453018
805.6833877563477	89	192.38461	15.332412	200.0	134.0	192.3846153846154	15.332411429279036	5002	458020
816.2878348827362	90	192.5	13.644526	200.0	136.0	192.5	13.644525529423035	5005	463025
825.164345741272	91	193.11539	10.15013	200.0	170.0	193.1153846153846	10.15013043901378	5021	468046
835.2572250366211	92	194.57692	10.728013	200.0	161.0	194.57692307692307	10.72801177695059	5059	473105
846.2226600646973	93	191.92592	11.204912	200.0	163.0	191.92592592592592	11.204912698772162	5182	478287
855.6066460609436	94	192.46153	9.684368	200.0	174.0	192.46153846153845	9.684367932318594	5004	483291
865.5327389240265	95	192.11111	12.443453	200.0	159.0	192.11111111111111	12.44345234140588	5187	488478
874.5748867988586	96	193.76923	12.911855	200.0	150.0	193.76923076923077	12.911854101226552	5038	493516
884.7576718330383	97	190.33333	13.394304	200.0	163.0	190.33333333333334	13.394305036373012	5139	498655
893.894523859024	98	186.11111	18.266207	200.0	130.0	186.11111111111111	18.266207077213767	5025	503680
902.8470189571381	99	190.51852	13.050814	200.0	146.0	190.5185185185185	13.050813428232967	5144	508824
