Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.166090726852417	0	20.836735	10.180708	51.0	9.0	20.836734693877553	10.180707923694298	1021	1021
5.987306118011475	1	25.925	13.950605	72.0	10.0	25.925	13.950604825598067	1037	2058
7.492171764373779	2	35.066666	15.07964	74.0	12.0	35.06666666666667	15.079640431905382	1052	3110
8.936415910720825	3	41.24	18.740927	109.0	19.0	41.24	18.740928472196888	1031	4141
10.6646888256073	4	45.68182	17.527605	77.0	18.0	45.68181818181818	17.52760514584809	1005	5146
12.58052682876587	5	53.55	16.107376	83.0	27.0	53.55	16.107374087665562	1071	6217
14.398007869720459	6	59.117645	21.34281	98.0	18.0	59.11764705882353	21.342810755246276	1005	7222
16.280168056488037	7	67.46667	29.300436	119.0	29.0	67.46666666666667	29.30043609838522	1012	8234
18.04166293144226	8	66.125	22.71804	104.0	35.0	66.125	22.71804073858483	1058	9292
19.81263494491577	9	61.64706	15.578798	108.0	42.0	61.64705882352941	15.578798475418965	1048	10340
21.9716579914093	10	62.8125	16.325665	94.0	38.0	62.8125	16.325665185529196	1005	11345
24.439514875411987	11	79.30769	24.543163	122.0	46.0	79.3076923076923	24.543163282375104	1031	12376
26.45253586769104	12	88.416664	25.418032	129.0	51.0	88.41666666666667	25.41803275017343	1061	13437
28.652662754058838	13	88.25	37.837646	175.0	51.0	88.25	37.83764659700706	1059	14496
30.528223037719727	14	91.545456	23.891283	121.0	57.0	91.54545454545455	23.891282686991758	1007	15503
32.5941047668457	15	102.7	16.54116	140.0	81.0	102.7	16.541160781517117	1027	16530
34.8737108707428	16	122.888885	43.978394	200.0	65.0	122.88888888888889	43.97838975487959	1106	17636
37.056803941726685	17	131.125	32.643673	168.0	54.0	131.125	32.64367281725511	1049	18685
39.17796492576599	18	180.83333	19.641933	200.0	151.0	180.83333333333334	19.64193360022265	1085	19770
41.39422297477722	19	188.83333	18.297693	200.0	150.0	188.83333333333334	18.29769262927858	1133	20903
43.83545994758606	20	200.0	0.0	200.0	200.0	200.0	0.0	1200	22103
46.38996982574463	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	23303
48.8108868598938	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	24503
51.15886974334717	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	25703
53.4628369808197	24	200.0	0.0	200.0	200.0	200.0	0.0	1200	26903
55.78667593002319	25	198.66667	2.9814239	200.0	192.0	198.66666666666666	2.981423969999719	1192	28095
58.38452887535095	26	194.16667	13.04373	200.0	165.0	194.16666666666666	13.043729868748773	1165	29260
60.737128019332886	27	186.83333	29.441563	200.0	121.0	186.83333333333334	29.441561703747233	1121	30381
63.088730812072754	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	31581
65.39551997184753	29	178.33333	25.26306	200.0	134.0	178.33333333333334	25.26306042866189	1070	32651
67.72745180130005	30	175.66667	39.05836	200.0	95.0	175.66666666666666	39.05836089181874	1054	33705
70.2032618522644	31	180.5	26.880909	200.0	128.0	180.5	26.880910202843456	1083	34788
72.5833580493927	32	189.0	15.599145	200.0	165.0	189.0	15.599145275730121	1134	35922
74.96226000785828	33	190.5	13.462912	200.0	170.0	190.5	13.46291201783626	1143	37065
76.96619606018066	34	197.5	5.59017	200.0	185.0	197.5	5.5901699437494745	1185	38250
79.95998501777649	35	194.5	12.298374	200.0	167.0	194.5	12.298373876248844	1167	39417
82.2570309638977	36	183.66667	36.522446	200.0	102.0	183.66666666666666	36.52244363249657	1102	40519
84.83006978034973	37	198.16667	4.0994577	200.0	189.0	198.16666666666666	4.099457958749614	1189	41708
87.31244087219238	38	196.5	7.826238	200.0	179.0	196.5	7.826237921249264	1179	42887
89.79417181015015	39	199.0	2.236068	200.0	194.0	199.0	2.23606797749979	1194	44081
93.22549200057983	40	184.83333	24.497732	200.0	134.0	184.83333333333334	24.4977323213576	1109	45190
